study_id,match,paper_count,doi,first_author,surname,authors,title,abstract,journal,year,month,volume,issue,pages,inclusion,which_check,uni_name,ab_uni_name,working_group_name,uni_working_group,qualification,working_group_number,Number_person_in_working_group,nr_researchers,group_paper_count,publication_strength,quartile,links,federal_state,state_uni,form,Ansprache,Countercheck_Website,Countercheck_Category,Countercheck_Kommentar,Countercheck_ls_or_jd,Countercheck_inclusion,Countercheck_which_check,notes_covidence,covidence_support_binary,covidence_support
1214,anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,8,31,31,63,2.032258065,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1215,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,98,5,15,30,2,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1216,anonymized,22,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2017,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,11,1,10,40,4,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1217,anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,34,16,55,65,1.181818182,1,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1218,anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2013,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,37,6,15,153,10.2,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1219,anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2018,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,34,16,55,65,1.181818182,1,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1220,anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2014,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,25,21,28,63,2.25,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1221,anonymized,11,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,14,2,17,54,3.176470588,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1222,anonymized,11,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2018,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,14,2,17,54,3.176470588,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1223,anonymized,11,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2021,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,14,2,17,54,3.176470588,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1224,anonymized,11,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2021,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,14,2,17,54,3.176470588,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1225,anonymized,11,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2020,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,14,2,17,54,3.176470588,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1226,anonymized,11,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2017,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,14,2,17,54,3.176470588,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1227,anonymized,11,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2021,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,14,2,17,54,3.176470588,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1228,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,44,7,17,36,2.117647059,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1229,anonymized,11,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,2,8,10,17,1.7,2,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1230,anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,25,1,28,63,2.25,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1231,anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,17,19,21,54,2.571428571,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,,
1232,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2015,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,51,1,16,24,1.5,2,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1233,anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2013,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,64,1,4,4,1,1,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1234,anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2013,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,25,1,28,63,2.25,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1235,anonymized,12,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2013,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,68,1,12,27,2.25,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1236,anonymized,12,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2014,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,68,1,12,27,2.25,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1237,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2020,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,23,2,10,18,1.8,2,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1238,anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2021,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,5,22,30,35,1.166666667,1,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1239,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2020,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,50,4,8,35,4.375,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,0,no support
1240,anonymized,11,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2013,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,82,2,26,66,2.538461538,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1241,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,23,2,10,18,1.8,2,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1242,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2013,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,33,2,20,21,1.05,1,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1243,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2017,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,26,11,12,16,1.333333333,2,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1244,anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,36,2,32,57,1.78125,2,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,,
1245,anonymized,16,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2016,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,42,1,10,30,3,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1246,anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2018,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,34,16,55,65,1.181818182,1,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1247,anonymized,37,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2021,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,39,1,22,56,2.545454545,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1248,anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2017,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,90,1,8,10,1.25,1,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1249,anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,75,5,9,11,1.222222222,1,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1250,anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2018,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,47,3,9,18,2,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,,
1251,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2017,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,82,4,26,66,2.538461538,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,,
1252,anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2020,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,69,10,15,26,1.733333333,2,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1253,anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2015,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,90,1,8,10,1.25,1,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1254,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2021,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,44,7,17,36,2.117647059,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,,
1255,anonymized,9,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,44,4,17,36,2.117647059,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1256,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2020,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,63,9,14,23,1.642857143,2,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1257,anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2016,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,26,1,12,16,1.333333333,2,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1258,anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,20,5,21,37,1.761904762,2,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
1259,anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2014,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,97,6,7,12,1.714285714,2,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1260,anonymized,12,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2017,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,25,27,28,63,2.25,3,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1261,anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2015,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,93,2,3,10,3.333333333,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,partial support
1262,anonymized,22,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2015,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,11,1,10,40,4,4,anonymized,anonymized,anonymized,anonymized,anonymized,not_checked,NA,NA,NA,true,step1,anonymized,1,support
